question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
isro_w_cover::3.1.6,Computer Organization and Architecture,8085 Microprocessor,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.1,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.2,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.3,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.4,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.5,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.6,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.7,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.8,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.9,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.10,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.2.11,Computer Organization and Architecture,Addressing Modes,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.3.1,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.4.1,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.4.2,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.4.3,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.1,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.2,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.3,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.4,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.5,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.6,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.7,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.8,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.9,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.10,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.11,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.12,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.5.13,Computer Organization and Architecture,Cache Memory,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.6.1,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.6.2,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.7.1,Computer Organization and Architecture,DMA,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.8.1,Computer Organization and Architecture,Disk,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.9.1,Computer Organization and Architecture,Floating Point Representation,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.10.1,Operating System,IO Handling,Operating Systems,False,case/pluralization dupe
isro_w_cover::3.10.2,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.10.3,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.10.4,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.10.5,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.10.6,Computer Organization and Architecture,IO Handling,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.11.1,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.11.2,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.11.3,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.11.4,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.11.5,Computer Organization and Architecture,Instruction Format,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.12.1,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.12.2,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.12.3,Computer Organization and Architecture,Interrupts,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.13.1,Computer Organization and Architecture,Machine Instruction,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.13.2,Computer Organization and Architecture,Machine Instruction,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.1,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.2,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.3,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.4,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.5,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.6,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.7,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.14.8,Computer Organization and Architecture,Memory Interfacing,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.15.1,Computer Organization and Architecture,Memory Management,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.16.1,Computer Organization and Architecture,Microprocessors,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.16.2,Computer Organization and Architecture,Microprocessors,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.17.1,Computer Organization and Architecture,Microprogramming,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.18.1,Computer Organization and Architecture,Parallel Programming,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.1,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.2,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.4,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.5,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.6,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.7,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.8,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.9,Computer Organization and Architecture,Pipelining,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.19.10,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.20.1,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.20.2,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::3.21.1,Computer Organization and Architecture,CO and Architecture,Computer Organization and Architecture,False,canonical form
isro_w_cover::4.0.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.1.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.1.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.3,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.4,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.5,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.6,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.7,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.8,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.2.9,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.3.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.4.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.5.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.6.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.7.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.7.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.7.3,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.7.4,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.7.5,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.8.1,Programming and Data Structure,Runtime Environment,Programming and Data Structures,False,case/pluralization dupe
isro_w_cover::4.9.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.9.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.10.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.10.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.11.1,Operating System,Operating System,Operating Systems,False,case/pluralization dupe
isro_w_cover::4.12.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.13.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.14.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.14.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.2,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.3,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.4,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.5,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.6,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.7,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.8,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.15.9,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.16.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.17.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::4.18.1,Compiler Design,Compiler Design,Compiler Design,False,canonical form
isro_w_cover::5.0.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.0.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
isro_w_cover::5.1.1,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
isro_w_cover::5.2.2,Computer Networks,CRC Polynomial,Computer Networks,False,canonical form
isro_w_cover::5.2.3,Computer Networks,CRC Polynomial,Computer Networks,False,canonical form
isro_w_cover::5.2.4,Computer Networks,CRC Polynomial,Computer Networks,False,canonical form
isro_w_cover::5.3.1,Computer Networks,CSMA CD,Computer Networks,False,canonical form
isro_w_cover::5.3.2,Computer Networks,CSMA CD,Computer Networks,False,canonical form
isro_w_cover::5.4.1,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.2,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.3,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.4,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.5,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.6,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.4.7,Computer Networks,Communication,Computer Networks,False,canonical form
isro_w_cover::5.5.1,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.2,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.3,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.4,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.5,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.6,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.7,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.5.8,Computer Networks,Cryptography,Computer Networks,False,canonical form
isro_w_cover::5.6.1,Computer Networks,CSMA CD,Computer Networks,False,canonical form
isro_w_cover::5.7.1,Computer Networks,Distance Vector Routing,Computer Networks,False,canonical form
isro_w_cover::5.8.1,Computer Networks,DNS,Computer Networks,False,canonical form
isro_w_cover::5.8.2,Computer Networks,DNS,Computer Networks,False,canonical form
isro_w_cover::5.9.1,Computer Networks,Encoding,Computer Networks,False,canonical form
isro_w_cover::5.9.2,Computer Networks,Encoding,Computer Networks,False,canonical form
isro_w_cover::5.10.1,Computer Networks,Error Correction,Computer Networks,False,canonical form
isro_w_cover::5.10.2,Computer Networks,Error Correction,Computer Networks,False,canonical form
isro_w_cover::5.11.1,Computer Networks,Error Detection,Computer Networks,False,canonical form
isro_w_cover::5.11.2,Computer Networks,Error Detection,Computer Networks,False,canonical form
isro_w_cover::5.11.3,Computer Networks,Error Detection,Computer Networks,False,canonical form
isro_w_cover::5.11.4,Computer Networks,Error Detection,Computer Networks,False,canonical form
isro_w_cover::5.12.1,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.12.2,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.12.3,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.12.4,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.12.5,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.12.6,Computer Networks,Ethernet,Computer Networks,False,canonical form
isro_w_cover::5.13.1,Computer Networks,Firewall,Computer Networks,False,canonical form
isro_w_cover::5.14.1,Computer Networks,IP Addressing,Computer Networks,False,canonical form
isro_w_cover::5.14.2,Computer Networks,IP Addressing,Computer Networks,False,canonical form
isro_w_cover::5.14.3,Computer Networks,IP Addressing,Computer Networks,False,canonical form
isro_w_cover::5.15.1,Computer Networks,IP Packet,Computer Networks,False,canonical form
isro_w_cover::5.15.2,Computer Networks,IP Packet,Computer Networks,False,canonical form
isro_w_cover::5.15.3,Computer Networks,IP Packet,Computer Networks,False,canonical form
isro_w_cover::5.16.1,Computer Networks,Inter Process Communication,Computer Networks,False,canonical form
isro_w_cover::5.17.1,Computer Networks,IPv6,Computer Networks,False,canonical form
isro_w_cover::5.18.1,Computer Networks,LAN Technologies,Computer Networks,False,canonical form
isro_w_cover::5.19.1,Computer Networks,Link State Routing,Computer Networks,False,canonical form
isro_w_cover::5.20.1,Computer Networks,MAC Protocol,Computer Networks,False,canonical form
isro_w_cover::5.20.2,Computer Networks,MAC Protocol,Computer Networks,False,canonical form
isro_w_cover::5.20.3,Computer Networks,MAC Protocol,Computer Networks,False,canonical form
isro_w_cover::5.20.4,Computer Networks,MAC Protocol,Computer Networks,False,canonical form
isro_w_cover::5.21.1,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.21.2,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.22.1,Computer Networks,Network Layering,Computer Networks,False,canonical form
isro_w_cover::5.22.2,Computer Networks,Network Layering,Computer Networks,False,canonical form
isro_w_cover::5.22.3,Computer Networks,Network Layering,Computer Networks,False,canonical form
isro_w_cover::5.23.1,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.2,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.3,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.4,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.5,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.6,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.7,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.8,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.9,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.23.10,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.23.11,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.24.1,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.2,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.3,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.4,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.5,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.6,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.7,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.8,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.9,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.10,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.11,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.24.12,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.25.1,Computer Networks,Network Topologies,Computer Networks,False,canonical form
isro_w_cover::5.25.2,Computer Networks,Network Topologies,Computer Networks,False,canonical form
isro_w_cover::5.26.1,Computer Networks,Serial Communication,Computer Networks,False,canonical form
isro_w_cover::5.27.1,Computer Networks,Routers Bridge Hubs Switches,Computer Networks,False,canonical form
isro_w_cover::5.27.2,Computer Networks,Routers Bridge Hubs Switches,Computer Networks,False,canonical form
isro_w_cover::5.28.1,Computer Networks,Routing,Computer Networks,False,canonical form
isro_w_cover::5.28.2,Computer Networks,Routing,Computer Networks,False,canonical form
isro_w_cover::5.29.1,Computer Networks,Sliding Window,Computer Networks,False,canonical form
isro_w_cover::5.29.2,Computer Networks,Sliding Window,Computer Networks,False,canonical form
isro_w_cover::5.29.3,Computer Networks,Data Link Layer,Computer Networks,False,canonical form
isro_w_cover::5.30.1,Computer Networks,Data Link Layer,Computer Networks,False,canonical form
isro_w_cover::5.31.1,Computer Networks,Data Link Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.1,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.2,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.5,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.6,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.7,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.8,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.9,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.10,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.32.11,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.33.1,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.1,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.2,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.3,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.4,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.5,Computer Networks,Network Layer,Computer Networks,False,canonical form
isro_w_cover::5.34.6,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.35.1,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.35.2,Computer Networks,Data Link Layer,Computer Networks,False,canonical form
isro_w_cover::5.36.1,Computer Networks,Data Link Layer,Computer Networks,False,canonical form
isro_w_cover::5.37.1,Computer Networks,Transport Layer,Computer Networks,False,canonical form
isro_w_cover::5.38.1,Computer Networks,Application Layer,Computer Networks,False,canonical form
isro_w_cover::5.39.1,Computer Networks,Network Security,Computer Networks,False,canonical form
isro_w_cover::5.40.1,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::5.41.1,Computer Networks,Network Protocols,Computer Networks,False,canonical form
isro_w_cover::6.0.1,Data Mining and Warehousing,Data Warehousing,Data Mining and Warehousing,False,canonical form
isro_w_cover::6.1.1,Artificial Intelligence,Knowledge Representation,Artificial Intelligence,False,canonical form (GATE DA)
isro_w_cover::6.1.2,Artificial Intelligence,Machine Learning,Artificial Intelligence,False,canonical form (GATE DA)
isro_w_cover::7.0.1,Databases,Database Fundamentals,Databases,False,canonical form
isro_w_cover::7.0.2,Databases,Database Connectivity,Databases,False,canonical form
isro_w_cover::7.1.1,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.1.2,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.1.3,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.1.4,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.1.5,Databases,File Organization,Databases,False,canonical form
isro_w_cover::7.1.6,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.2.1,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.3.1,Databases,ER Model,Databases,False,canonical form
isro_w_cover::7.4.1,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.2,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.3,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.4,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.5,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.6,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.8,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.10,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.11,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.12,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.4.13,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.5.1,Databases,Distributed Computing,Databases,False,canonical form
isro_w_cover::7.6.1,Databases,Relational Algebra,Databases,False,canonical form
isro_w_cover::7.7.1,Databases,ER Diagram,Databases,False,canonical form
isro_w_cover::7.7.2,Databases,ER Diagram,Databases,False,canonical form
isro_w_cover::7.7.3,Databases,ER Diagram,Databases,False,canonical form
isro_w_cover::7.7.4,Databases,ER Diagram,Databases,False,canonical form
isro_w_cover::7.8.1,Databases,File System,Databases,False,canonical form
isro_w_cover::7.8.2,Databases,File System,Databases,False,canonical form
isro_w_cover::7.8.3,Databases,File System,Databases,False,canonical form
isro_w_cover::7.8.4,Databases,File System,Databases,False,canonical form
isro_w_cover::7.8.5,Databases,File System,Databases,False,canonical form
isro_w_cover::7.8.6,Databases,File System,Databases,False,canonical form
isro_w_cover::7.9.1,Databases,Database Normalization,Databases,False,canonical form
isro_w_cover::7.10.2,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.10.3,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.10.4,Databases,Indexing,Databases,False,canonical form
isro_w_cover::7.11.1,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.13.1,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.13.2,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.14.1,Databases,RDBMS,Databases,False,canonical form
isro_w_cover::7.14.2,Databases,RDBMS,Databases,False,canonical form
isro_w_cover::7.15.1,Databases,Referential Integrity,Databases,False,canonical form
isro_w_cover::7.15.2,Databases,Referential Integrity,Databases,False,canonical form
isro_w_cover::7.16.1,Databases,Relational Algebra,Databases,False,canonical form
isro_w_cover::7.16.2,Databases,Relational Algebra,Databases,False,canonical form
isro_w_cover::7.16.3,Databases,Relational Algebra,Databases,False,canonical form
isro_w_cover::7.16.4,Databases,Relational Algebra,Databases,False,canonical form
isro_w_cover::7.17.1,Databases,Relational Model,Databases,False,canonical form
isro_w_cover::7.17.2,Databases,Relational Model,Databases,False,canonical form
isro_w_cover::7.18.1,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.2,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.3,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.5,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.6,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.7,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.8,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.9,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.10,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.12,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.13,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.18.14,Databases,SQL,Databases,False,canonical form
isro_w_cover::7.19.2,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.3,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.4,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.5,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.7,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.8,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.9,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.10,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.11,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::7.19.12,Databases,Transaction and Concurrency,Databases,False,canonical form
isro_w_cover::8.0.1,Digital Logic,Number Systems,Digital Logic,False,canonical form
isro_w_cover::8.0.2,Digital Logic,Logic Gates,Digital Logic,False,canonical form
isro_w_cover::8.0.3,Digital Logic,Number Systems,Digital Logic,False,canonical form
isro_w_cover::8.0.5,Digital Logic,Boolean Algebra,Digital Logic,False,canonical form
