resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1156,0.0526,1
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4491,0.3333,5
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ColBERT,CrossEncoder,0.111,0.1111,2
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3787,0.4286,6
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2671,0.25,4
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ConFit v2,ColBERT,0.5163,0.4286,6
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3019,0.3333,5
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6043,0.6667,8
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2948,0.25,4
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7022,0.5385,7
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4434,0.4286,6
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ConFit v2,ColBERT,0.4337,0.4286,6
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1988,0.1111,2
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6102,0.5385,7
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2139,0.1765,3
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4414,0.6667,8
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.347,0.3333,5
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ConFit v2,ColBERT,0.2133,0.1111,2
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1844,0.25,4
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4783,0.3333,5
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ColBERT,CrossEncoder,0.255,0.1111,2
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4926,0.4286,6
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4505,0.4286,6
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ConFit v2,ColBERT,0.2371,0.1765,3
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1498,0.1111,2
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3457,0.25,4
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ColBERT,CrossEncoder,0.25,0.3333,5
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6124,0.6667,8
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3863,0.4286,6
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ConFit v2,ColBERT,0.1506,0.25,4
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.075,0.1111,2
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.405,0.5385,7
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2957,0.1111,2
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5896,0.5385,7
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4253,0.25,4
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ConFit v2,ColBERT,0.2703,0.3333,5
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1815,0.25,4
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3958,0.5385,7
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4002,0.6667,8
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6584,0.6667,8
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3931,0.5385,7
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,ColBERT,0.2544,0.1765,3
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0811,0.0526,1
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4545,0.4286,6
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0503,0.0526,1
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5859,0.3333,5
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2379,0.25,4
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,ColBERT,0.3649,0.1111,2
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2521,0.25,4
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6039,0.5385,7
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2323,0.1765,3
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5041,0.25,4
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4133,0.5385,7
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,ColBERT,0.3901,0.3333,5
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1452,0.1765,3
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4559,0.4286,6
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1394,0.1111,2
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5493,0.4286,6
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3567,0.3333,5
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,ColBERT,0.3763,0.25,4
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4167,0.3333,5
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6664,0.4286,6
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4824,0.4286,6
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5576,0.6667,8
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5599,0.5385,7
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,ColBERT,0.3481,0.5385,7
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3641,0.3333,5
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5584,0.6667,8
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ColBERT,CrossEncoder,0.193,0.25,4
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6379,0.5385,7
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.319,0.5385,7
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,ColBERT,0.0935,0.0526,1
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0856,0.0526,1
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.273,0.1765,3
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3816,0.5385,7
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5133,0.5385,7
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3922,0.5385,7
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,ColBERT,0.2914,0.25,4
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1403,0.1111,2
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5508,0.4286,6
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0979,0.1111,2
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4928,0.3333,5
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2645,0.4286,6
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,ColBERT,0.3342,0.25,4
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1373,0.1765,3
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4653,0.4286,6
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ColBERT,CrossEncoder,0.157,0.1111,2
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6499,0.4286,6
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2224,0.3333,5
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,ColBERT,0.3714,0.4286,6
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1583,0.1765,3
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3957,0.6667,8
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1261,0.1111,2
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6224,0.4286,6
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2537,0.3333,5
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,ColBERT,0.111,0.0526,1
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.069,0.0,0
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.2443,0.25,4
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2475,0.25,4
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3653,0.4286,6
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.487,0.3333,5
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,ColBERT,0.3492,0.1765,3
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3417,0.1765,3
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.485,0.3333,5
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ColBERT,CrossEncoder,0.809,1.0,10
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6495,0.6667,8
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.615,0.6667,8
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,ColBERT,0.2446,0.1765,3
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4706,0.4286,6
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4035,0.4286,6
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2994,0.25,4
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6836,0.5385,7
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4528,0.4286,6
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,ColBERT,0.5113,0.5385,7
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.5061,0.4286,6
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5989,0.5385,7
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6742,0.8182,9
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7472,1.0,10
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.7558,0.8182,9
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,ColBERT,0.0658,0.0526,1
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1336,0.1765,3
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4357,0.25,4
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5065,0.4286,6
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4281,0.5385,7
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3988,0.6667,8
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,ColBERT,0.2255,0.1765,3
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2006,0.1765,3
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.383,0.3333,5
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ColBERT,CrossEncoder,0.154,0.1765,3
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4728,0.4286,6
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4654,0.5385,7
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,ColBERT,0.3178,0.25,4
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2736,0.25,4
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5756,0.5385,7
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1698,0.1765,3
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4611,0.5385,7
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3373,0.3333,5
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,ColBERT,0.3857,0.3333,5
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1987,0.1765,3
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5074,0.5385,7
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3006,0.25,4
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5303,0.6667,8
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3293,0.3333,5
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,ColBERT,0.2393,0.1111,2
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0737,0.0526,1
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.443,0.3333,5
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1912,0.1765,3
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4192,0.3333,5
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2964,0.3333,5
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,ColBERT,0.176,0.1765,3
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0852,0.1111,2
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3301,0.3333,5
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0867,0.0526,1
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3533,0.25,4
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.307,0.4286,6
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,ColBERT,0.4131,0.4286,6
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1613,0.1765,3
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5359,0.4286,6
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1777,0.1765,3
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6906,0.6667,8
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2614,0.25,4
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,ColBERT,0.3105,0.4286,6
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2177,0.1111,2
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.544,0.5385,7
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1397,0.1765,3
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3441,0.5385,7
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.37,0.3333,5
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,ColBERT,0.2374,0.1765,3
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1889,0.1765,3
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4189,0.3333,5
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4225,0.6667,8
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6075,0.6667,8
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.423,0.6667,8
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,ColBERT,0.4362,0.25,4
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4237,0.25,4
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4447,0.25,4
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ColBERT,CrossEncoder,0.7227,0.6667,8
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6592,0.8182,9
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6992,0.8182,9
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,ColBERT,0.434,0.25,4
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3893,0.25,4
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5369,0.5385,7
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5447,0.5385,7
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6711,0.5385,7
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5099,0.5385,7
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,ColBERT,0.4499,0.1765,3
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.5416,0.25,4
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5992,0.4286,6
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6474,0.4286,6
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7222,0.5385,7
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.7016,0.6667,8
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,ColBERT,0.4454,0.25,4
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3303,0.1765,3
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.567,0.3333,5
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4189,0.25,4
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6645,0.4286,6
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5513,0.5385,7
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,ColBERT,0.5761,0.5385,7
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.257,0.1765,3
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6508,0.5385,7
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2483,0.1765,3
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5971,0.5385,7
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3169,0.3333,5
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,ColBERT,0.2769,0.1765,3
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3837,0.3333,5
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5653,0.5385,7
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2849,0.25,4
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4499,0.4286,6
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5063,0.5385,7
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,ColBERT,0.6772,0.3333,5
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.6092,0.5385,7
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.761,0.6667,8
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6274,0.3333,5
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7554,0.5385,7
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.685,0.5385,7
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,ColBERT,0.2425,0.1111,2
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0497,0.0526,1
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3779,0.1765,3
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ColBERT,CrossEncoder,0.303,0.4286,6
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6214,0.8182,9
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3843,0.5385,7
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,ColBERT,0.2986,0.25,4
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3238,0.3333,5
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5372,0.4286,6
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3685,0.4286,6
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5683,0.5385,7
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4551,0.5385,7
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,ColBERT,0.4088,0.3333,5
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3428,0.25,4
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5399,0.4286,6
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4739,0.5385,7
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7114,0.6667,8
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5287,0.6667,8
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ConFit v2,ColBERT,0.1171,0.1111,2
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1508,0.25,4
